prediction014_176_1_1_3_500	1.5688011197599996
prediction006_176_1_1_4_500	1.5698120479601996
prediction013_176_1_1_5_500	1.5727341384405944
prediction002_176_1_1_4_500	1.6091208051243773
prediction014_176_1_1_4_500	1.6159633585820898
prediction006_176_1_1_3_500	1.6190082676324993
prediction030_176_1_1_5_500	1.6390495432178214
prediction022_176_1_1_4_500	1.6391369283084578
prediction002_176_1_1_3_500	1.6408459751074997
prediction006_176_1_1_5_500	1.6509486658168322
prediction001_176_1_1_3_500	1.6576126959000006
prediction001_176_1_1_4_500	1.6583630434825891
prediction005_176_1_1_3_500	1.6630075321249993
prediction001_176_1_1_5_500	1.671139547247524
prediction022_176_1_1_3_500	1.6715567922349999
prediction002_176_1_1_5_500	1.6735080358811885
prediction022_176_1_1_5_500	1.6735218211559415
prediction005_176_1_1_4_500	1.674066428990048
prediction113_176_1_1_1_500	1.681398231875932
prediction029_176_1_1_4_500	1.6861128113930341
prediction006_176_1_1_2_500	1.6865108981786625
prediction005_176_1_1_2_500	1.688060205099256
prediction017_176_1_1_4_500	1.7010898292139285
prediction013_176_1_1_3_500	1.712686268974999
prediction005_176_1_1_5_500	1.7199816723366337
prediction017_176_1_1_3_500	1.7209410876549995
prediction014_176_1_1_5_500	1.7247971410891085
prediction018_176_1_1_5_500	1.7365612870643556
prediction002_176_1_1_2_500	1.7448321787940455
prediction030_176_1_1_2_500	1.7462224415483878
prediction018_176_1_1_4_500	1.750514861029852
prediction021_176_1_1_5_500	1.755905417034652
prediction030_176_1_1_4_500	1.7559394010572118
prediction013_176_1_1_2_500	1.7602608812903222
prediction001_176_1_1_2_500	1.7618540808535987
prediction021_176_1_1_4_500	1.766127149699005
prediction006_176_1_1_1_500	1.7773770912903215
prediction022_176_1_1_1_500	1.7784029407270474
prediction018_176_1_1_2_500	1.7792795620868478
prediction017_176_1_1_5_500	1.7841990114752475
prediction021_176_1_1_3_500	1.7847007737649994
prediction017_176_1_1_1_500	1.7854812371389588
prediction001_176_1_1_1_500	1.792387566985111
prediction014_176_1_1_2_500	1.7925436040942924
prediction014_176_1_1_1_500	1.7935300882382137
prediction018_176_1_1_3_500	1.7957584660800003
prediction109_176_1_1_1_200	1.8130745603176175
prediction017_176_1_1_2_500	1.8239111960669971
prediction018_176_1_1_1_500	1.8251993402109186
prediction029_176_1_1_3_500	1.827143480000001
prediction030_176_1_1_1_500	1.8281613186848618
prediction021_176_1_1_2_500	1.8294814921091813
prediction013_176_1_1_1_500	1.8322261620347386
prediction005_176_1_1_1_500	1.8470186834590574
prediction029_176_1_1_2_500	1.8506994212009928
prediction021_176_1_1_1_500	1.8597568421761788
prediction049_176_1_1_1_500	1.865343551436722
prediction030_176_1_1_3_500	1.8694669332250025
prediction126_176_1_1_1_500	1.8774825240446649
prediction022_176_1_1_2_500	1.8927986148114158
prediction002_176_1_1_1_500	1.8962308767791547
prediction110_176_1_1_1_500	1.9078728068982627
prediction013_176_1_1_4_500	1.9923894177363193
prediction029_176_1_1_5_500	2.0193267352227715
prediction029_176_1_1_1_500	2.0287392883374693
prediction125_176_1_1_1_500	2.1062980508908185
